ForwardLength_max,ForwardLength_min,ForwardLength_sd,ForwardLength_avg,ForwardTime_max,ForwardTime_min,ForwardTime_sd,ForwardTime_avg,BackwardLength_max,BackwardLength_min,BackwardLength_sd,BackwardLength_avg,BackwardTime_max,BackwardTime_min,BackwardTime_sd,BackwardTime_avg,VPN
1718.0,103.0,699.1124052786073,1098.9144568006843,0.093229,0.0,0.008693338385101635,0.004506282292557741,521.0,104.0,37.381664613839135,130.2381930184805,0.036136,0.0,0.006985701889411675,0.008208866529774128,0
3370.0,103.0,656.134354204163,1180.1800106044539,0.120224,0.0,0.006495424154697205,0.0025054490986214212,473.0,109.0,30.72499293794969,127.98474576271187,0.139763,0.0,0.010891141443014438,0.008256683050847457,0
1108.0,117.0,366.2012689662038,885.0137283236994,0.124623,0.0,0.005855068255543362,0.00247293262283237,228.0,109.0,16.39484744034394,126.60344827586206,0.028405,0.0,0.005551662736883364,0.00628726724137931,0
1108.0,117.0,342.67134845018785,932.0165085142337,0.036761,1e-06,0.004698032252657865,0.0016997943585077343,306.0,119.0,17.69692844626269,126.50980392156863,0.034813,0.0,0.006348361678741137,0.00689260294117647,0
1108.0,117.0,389.4222711506092,822.2396913431396,0.043073,2e-06,0.006248862269332835,0.00331295225464191,277.0,119.0,19.36292336903294,128.41747572815535,0.026369,0.0,0.005732641838086011,0.006469640776699028,0
1108.0,117.0,350.51203251362097,917.5420520231214,0.049408,1e-06,0.00495781390469649,0.0019076248554913294,268.0,119.0,18.526345406047824,128.0753768844221,0.022776,0.0,0.0054492341721616225,0.006353085427135679,0
1108.0,117.0,374.5695465803232,867.3649391440911,0.039348,1e-06,0.005721798315578131,0.002661406949352179,212.0,119.0,11.268851947800773,123.79411764705883,0.02487,0.0,0.0060302624594592265,0.007090875,0
2150.0,117.0,375.0413606481356,869.5202000769526,0.042452,1e-06,0.005651668997885997,0.002592348210850327,180.0,119.0,11.413607793814624,123.95918367346938,0.028118,0.0,0.006167218134712397,0.006368353741496599,0
1108.0,117.0,388.95855864458537,841.5013979496738,0.03621,1e-06,0.005335100932324526,0.002376217520969245,285.0,119.0,30.511445569553103,138.19272727272727,0.031072,0.0,0.005983225907802717,0.006506327272727273,0
2150.0,117.0,348.1675360621964,923.8803162486369,0.084107,0.0,0.004882616475844261,0.0018199180752453653,220.0,119.0,14.367954725621459,125.52358490566037,0.026995,0.0,0.005327619868458911,0.005518905660377359,0
1108.0,117.0,355.6898242508165,909.5273722627737,0.043762,1e-06,0.0050050414846085954,0.0020034315693430657,139.0,119.0,4.259171407177217,122.50248756218906,0.028609,0.0,0.006134372118137284,0.006378199004975125,0
1108.0,117.0,349.0967174778861,921.5777013076394,0.108591,1e-06,0.004897723729202217,0.0017914176187198898,233.0,119.0,12.58429702466863,124.43119266055047,0.033431,0.0,0.006938717650530611,0.006935091743119266,0
1108.0,117.0,384.25904731217946,849.0241345202769,0.040172,0.0,0.005584851960749505,0.002615882096933729,279.0,119.0,24.42854255858024,132.67942583732057,0.032121,0.0,0.005697329531606648,0.006251162679425838,0
1108.0,117.0,383.13018168627934,846.6266122098023,0.048061,1e-06,0.0059485735787943575,0.002911327815993121,270.0,119.0,19.597687191201118,126.85314685314685,0.027282,0.0,0.005825650874376839,0.006424503496503497,0
1108.0,117.0,378.74895093394724,857.4025170208376,0.042254,2e-06,0.005825117614551421,0.0028194388281411182,233.0,119.0,15.69902571129889,124.95384615384616,0.030998,0.0,0.006330824474924865,0.0065044000000000005,0
1108.0,117.0,399.2446577269901,789.1249326871298,0.039905,3e-06,0.0064540084919819055,0.003728875605815832,180.0,119.0,9.246849200730852,123.15053763440861,0.032314,0.0,0.006482500543257109,0.006862397849462366,0
1108.0,117.0,397.39953007226546,822.4980499219969,0.032918,1e-06,0.005368612850527733,0.0024594266770670828,417.0,119.0,33.74603409077018,139.41414141414143,0.034059,0.0,0.005990080502421437,0.006393925925925926,0
1108.0,117.0,406.1365053450969,745.3195747342089,0.042471,6e-06,0.006892574101031115,0.004376218886804253,275.0,119.0,18.297824480679623,124.47560975609755,0.023016,0.0,0.005687924987070116,0.006239,0
1108.0,117.0,387.14095662892333,835.4028028933092,0.04336,6e-06,0.006157861187986285,0.003103479204339964,212.0,119.0,13.732383223120939,124.58823529411765,0.022822,0.0,0.005742104986809489,0.0066479663865546225,0
1108.0,117.0,392.1307586509427,815.3769363166954,0.040888,1e-06,0.006342772512027879,0.0034240088517334642,180.0,119.0,6.835682330737752,122.28155339805825,0.026494,0.0,0.005455547543495537,0.005692242718446603,0
1108.0,117.0,385.1205508668289,843.9545647558386,0.046252,1e-06,0.005864920191368001,0.0028921707006369425,241.0,119.0,17.096082640963886,126.375,0.023599,0.0,0.0057717785250147105,0.0063396388888888894,0
1108.0,117.0,401.1198053203536,787.2588512981904,0.035849,0.0,0.006282109788842257,0.0035616129032258062,270.0,119.0,25.971877623049355,132.7910447761194,0.025197,1e-06,0.006028971771373257,0.006540365671641791,0
1108.0,117.0,393.442289497066,814.4383932971907,0.037649,1e-06,0.006357160894496539,0.0034221513060620997,233.0,119.0,18.85951421516847,126.84313725490196,0.030218,0.0,0.00653185419657315,0.006134098039215685,0
2150.0,117.0,404.23597543446704,768.2024151811386,0.037997,1e-06,0.0065563638993189855,0.003989326049453709,180.0,119.0,14.037099302973386,125.52325581395348,0.030689,0.0,0.007124629293260614,0.006330941860465115,0
